row_type,classification,start,provided_dropping_time,recomputed_dropping_time,coefficient_stopping_time,times_equal,minimality_verified,q,K_q,assumed_M,H_numerator,H_denominator,barrier_holds,ratio_M_over_H_numerator,ratio_M_over_H_denominator,ratio_gt_4
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,198,314,63728127,1412411018654998482867749574274716654341153079256656561447276656007916742177177049861996103740733,3862132005611467888668733932701515476307985644778866644358640484545239781844488261399371603495,True,246126438944372338265502936992411631366620800284644500427751274346440578062837842172468351267723003865,1412411018654998482867749574274716654341153079256656561447276656007916742177177049861996103740733,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,199,316,63728127,4253920454683127558621959829903599588918792866850881034107041230584861318139192403883042702526391,44961193453098623703428415957003798219591215096159299463498446575857902560855973378306897418869,True,2865292646450637634897296427516764592420482843732357048440860867688987548351854700161361003685655828363,4253920454683127558621959829903599588918792866850881034107041230584861318139192403883042702526391,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,200,317,63728127,12828510958921911115940723918028597270337713116876288501381968741999028320848222228837345672795941,1384390614238990960596391235414387496104612641187100268805239238684974821277885758485561823071,True,88224620881830424288738816392174983978966759683376956692154424468299388402199405908259211527020218017,12828510958921911115940723918028597270337713116876288501381968741999028320848222228837345672795941,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,201,319,63728127,38619032066510790227971860610721388818175808383276156302267596326485973695405956720888472148821359,271151551332830733181166886977437176813651903218142897049795918693832390186413726028326946336285,True,17279980499585656233672517381492762538501863822077519247337319630602224678513327606876425233640955188195,38619032066510790227971860610721388818175808383276156302267596326485973695405956720888472148821359,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,202,321,63728127,116391092958512598204514337258706554483178101280417632099289549381413476017663030300171156968198221,1881448171958947240741011514017087587742307970832755076122908559992607033449561453096461882477143,True,119901168046517628544242755873743237961765445638342111251055384320595980088766900377235866097162443701161,116391092958512598204514337258706554483178101280417632099289549381413476017663030300171156968198221,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,203,322,63728127,351309265911458704695938033482289215564137008363609549067815689752062647778769731450536432991531239,1372370444035021557432991129712158534021514867784959688474642464333381648787403259243461473558277,True,87458597948510246259827452704169912500256920226588119716992451246630716053393030905281236706529018557179,351309265911458704695938033482289215564137008363609549067815689752062647778769731450536432991531239,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,204,324,63728127,1058199771806217934252604143859206750921616434135541952743341152471832382787870475451655223148466869,12661059475788705001879060213814684060475362692781490145212093824289023849484771977822232768421135,True,806865606227616017525283987946629340270849594056640787223324757170206596585994433168696433289503680764145,1058199771806217934252604143859206750921616434135541952743341152471832382787870475451655223148466869,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,205,325,63728127,3191687211706021083416972605226976669681670938585479080389599790278074906169856550755149366140893215,3807385852631553687316833342731218347782815720638026116483615747711555935964067133099304914278189,True,242637569154506937592645444503409609732233448662416649380584657789361996054721937694678407188844541922003,3191687211706021083416972605226976669681670938585479080389599790278074906169856550755149366140893215,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,206,327,63728127,9609237427692797811569238162979642842878656088114143685487952036559380234122059901065815491813664861,79773742707363783698591194625619322710634991877326966987756178693445699032872699000032701524804999,True,5083831206520203042744349372183185651357331013002261372720533200810601575570688536706857006925866626506873,9609237427692797811569238162979642842878656088114143685487952036559380234122059901065815491813664861,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,207,329,63728127,28964415453377331679980995878133779863970541353773256833740466772578762764816140698398916049004935447,512727568719967841642336362266560638801051154493632455516489861881581221998540087403037251702296725,True,32675167615787338048098700271241384242714515707066829816476716512201867076338156504611858162214931882484075,28964415453377331679980995878133779863970541353773256833740466772578762764816140698398916049004935447,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,208,330,63728127,87440059041327748021036113191180744933249916419043073610327842969338776544248266076002626441270569797,444557343768397562740757973240871233726568748034291148336584282439767166395932300597355166595363263,True,28330806862455098464833492194956843573573456448960306656169681897525351830510105935870425920895467635598401,87440059041327748021036113191180744933249916419043073610327842969338776544248266076002626441270569797,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,209,332,63728127,263413802486374750025294590687101045482426333972575827049196414211221306132344486189619635912323236303,3520922756088204612594776146840235066532875674996085881435523453729254498387172825015578676809143613,True,224381812557179126753425693822405149029860550691361285555029980970736554288539044963541574894185058930502851,263413802486374750025294590687101045482426333972575827049196414211221306132344486189619635912323236303,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,210,333,63728127,794615908908690273924628776515538379177985340779513906020440783846483824395432210415305934091015816557,1813765369132566140294319532050219738185949301415407898603487935547951498364014782152683322335215543,True,115587869792282054824576212517076973853020926696162394319006201799567667677582226266903536156560552696677961,794615908908690273924628776515538379177985340779513906020440783846483824395432210415305934091015816557,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,211,335,63728127,2392596729625202869471376338455085622995368700062114567807025433965091285183094134938811854981139664967,22939301905661793815862976413091630137383203351391923187216628657923478488687051732246155383190077221,True,1461878745135356815345130375451507868032184230844330107649186087623986993408816496048152985521670906279695067,2392596729625202869471376338455085622995368700062114567807025433965091285183094134938811854981139664967,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,212,337,63728127,7212786200472136799204089050999138810831756811080635102403888631597833103536472419588011775775787856085,138809928910041763027509000507038774103451031842758567527274545378888931440441184739890887814307954031,True,8846096778440113049520998077955631389989038495556362021716228191773096941730728757134228464772969711597729937,7212786200472136799204089050999138810831756811080635102403888631597833103536472419588011775775787856085,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,213,338,63728127,21778342647802523160772107295532944199877873276819070903142915213603736302558177317850340170656839012991,136461693957899762762846716450060787545147408373944510719324998516192810423803436047062976783972972621,True,8696448163184168734620566427462463026397172274575599270074004859714746979175069195443607361487081163758610867,21778342647802523160772107295532944199877873276819070903142915213603736302558177317850340170656839012991,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,214,340,63728127,65614996036179795008636002171669888134398825517611543901291244278431682891572052071723630198629467928445,969321267418150340927900719492293432165853599430495915882972270789526399066450544486408303669820696807,True,61773028833824847031746554895196251366331403247913771400371374010353328629559441738248978150124899433344990489,65614996036179795008636002171669888134398825517611543901291244278431682891572052071723630198629467928445,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,215,341,63728127,197964860479628287131186727655293886542257299301451956471323727385776944610306236687861329342524207343223,668219060076646812226259877908436018375915301056838212748927711404787326019190688078347417737854974645,True,42584349124385177783700242234353304950434664046993419840516684306223635120541388607074310187720074531758339915,197964860479628287131186727655293886542257299301451956471323727385776944610306236687861329342524207343223,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,216,343,63728127,596134326181062665604117625246450103904893543401590518948871171258294625702098871008964865520844229145445,6484146664585548857793664194862196611371036897639813708046761336141945720417893954996797239756779155487,True,413222522127334259974179571605530813148423083534476048242744928368343606897898039036568179088469471131828282849,596134326181062665604117625246450103904893543401590518948871171258294625702098871008964865520844229145445,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,217,344,63728127,1797361957511899213654582644861624088827167212193710154986213470178739044591017256808418106535619115899439,1534482056334212888921454340039035609139946715042244844940371200715502191812394301943371773097480540253,True,97789667365287873430223335206708846256792885029444989843455283306340014548598624248323543164171423249271796131,1797361957511899213654582644861624088827167212193710154986213470178739044591017256808418106535619115899439,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,218,346,63728127,5410003830473120074648207472829419820706474800559007661237840323343927468742493057988301339553030204624525,40439362043847506035683439509212215277366168100881127093220939217567176514319758031924155211638155473175,True,2577124800129293433275300764839893725147331386236301279299924853516401655935986858467732617694988250040241493225,5410003830473120074648207472829419820706474800559007661237840323343927468742493057988301339553030204624525,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,219,348,63728127,16301683323169049958682460571466449679019317057588531768830320621262623746105244324217092098443782041578407,264661749630921987582726624484017079631883816125660951513262120114384209298489574600148625204297321829189,True,16866397592521599551764425331398749920949805083300769076978010574938731416968724518294245805894860671290428899003,16301683323169049958682460571466449679019317057588531768830320621262623746105244324217092098443782041578407,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,220,349,63728127,49191737296505908814998734326312109904657521796411630446958160468711236597826793573660028614470111835554549,220610594895248084845474649626529503696510201084912573605389150496421908873347521782941237335360543848911,True,14059100009029921647539183846679974780818171551534846274621087667258088454263117783318545606444998329192469019697,49191737296505908814998734326312109904657521796411630446958160468711236597826793573660028614470111835554549,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,221,351,63728127,148148586543515244322898908202761851449171706636526961621808878615980440512502501922997590481687866928302303,1808581092680780010341834396530631981487813097838878282684961871182727164664284969383832988561144474824045,True,115257485564159518958125735835072474306517002051339460736489151116890476956075464893084020441814162356935042413715,148148586543515244322898908202761851449171706636526961621808878615980440512502501922997590481687866928302303,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,222,352,63728127,446739258246535804480307545503587641288311684898749165989164224687328244413595990577062789998173726471461533,838746046062197007803861398987722062870309315180072600579707934774335741815885292011461859463182051362887,True,53451714544199540812344470325087223063301056567078694558963900890206584495081948506738526835525817593374585822649,446739258246535804480307545503587641288311684898749165989164224687328244413595990577062789998173726471461533,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,223,354,63728127,1344804771971587556464144278301367097746528184674584060214967851740758578992964941347328407100741430787493847,11690232602146877069854867778171513951797187902213342296689479161870698729801595108314459790830048900307157,True,744996627929156654561098885335522068902403068875115458977898807591549446231534737865242649486410791734984840304939,1344804771971587556464144278301367097746528184674584060214967851740758578992964941347328407100741430787493847,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,224,356,63728127,4052762304842683241485319402066517988765957073937098429634804265937371119987602702506545369727105297854918533,71766675662281775395337737659347932908136603533332524869869858915802862206820542254063676222252157685795455,True,4573555820973702092179558553447607805557208803320863878137724842458367109679759782975836224378565731024398852262785,4052762304842683241485319402066517988765957073937098429634804265937371119987602702506545369727105297854918533,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,225,357,63728127,12231678870239732012827504474849220748403361301464680284864015640672494891997639621377876702880839915534503567,68516115563480749442920675678710234513429651293227582690403891026645522550798599045709841267708429117890429,True,4366403714176177762553628070578657021271628023180521629597060848640226245098657071407075569458363769795419231396483,12231678870239732012827504474849220748403361301464680284864015640672494891997639621377876702880839915534503567,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,226,359,63728127,36841820522142560615225605961846995809421064063700810846511252607738247740062581891850111296041567790543006637,499116169537171401814947101634797831962249272493222731909623044521462695791721852570091898601221375232663159,True,31807738640018390315630979391264303854614880843105704898423409903390428903177215769262092915729758155941812344973193,36841820522142560615225605961846995809421064063700810846511252607738247740062581891850111296041567790543006637,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,227,360,63728127,111112597212121140152649188034738321685107112828329512507210580566097795476466397786416258637720895547387003655,323077217224597591500101006509724982198906543025508260375223647798283574817861335978426196611279774182021989,True,20589105930095742835012557455679580400644655435060554656741320280292286038006669087622813917770607081603218431784603,111112597212121140152649188034738321685107112828329512507210580566097795476466397786416258637720895547387003655,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,228,362,63728127,334512062927750337071892304402609633569009179759442697456985387184059490941956497580980625412355070993676978453,3317774234447626002389783616318511973972402177984844651832961914927059749568192451398977588218608025578000943,True,211435537770206084728798433803265403528333940493694784047281779700634859457069963703195371412149156017254092501623761,334512062927750337071892304402609633569009179759442697456985387184059490941956497580980625412355070993676978453,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,229,363,63728127,1008233273948798677671455874401407574761778904376144732112370743495242890876098709629869274233834750387094805311,559152372247545095611428461798187812414476338321254472669721858652343148246143580342136771116749264606262925,True,35633733390942829291352255664889561279401924727031871833614063662872572999010065348278395601098128961984528679791475,1008233273948798677671455874401407574761778904376144732112370743495242890876098709629869274233834750387094805311,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,230,365,63728127,3034093992177491365925925545591380072394839443324067475819941394371857508728754562663462618695043325973412155837,20465797778933301109950130159709259656248889406230322383667493348214701645655298288736002300428397418074268583,True,1304246960012179337664142858484481982449405567689200576117304741866681729741429847567450624073993065065509083689534041,3034093992177491365925925545591380072394839443324067475819941394371857508728754562663462618695043325973412155837,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,231,367,63728127,9139858657856855429424008326322769609622529250754735545391140838660087870588097423085807040059286277168747427127,136550755985562566622313769576386563844768509783757203013635791133674793740633365057046374849597790751244724981,True,8702123919393941412152772941412699141793015877100021570817764429112301232201888148792813621304773907914749241669240587,9139858657856855429424008326322769609622529250754735545391140838660087870588097423085807040059286277168747427127,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,232,368,63728127,27569882698868091614856951737162826398619631435394339107898689138158324989371627209639097856074484028500286119845,109038817361637046697087792340124552030218163091006665590374129044901626007230214407785652755542978265646498015,True,6948839600752210639816941360401084647599850935170385342589892473287879524695270022016593867583142872871359762605167905,27569882698868091614856951737162826398619631435394339107898689138158324989371627209639097856074484028500286119845,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,233,370,63728127,83010261547199325497740708727877514335362981672443282267146600658831097723329551509680647040016702479488946036463,928343353275012446430970409798443935098829221793549883672188875846950388451030404750063901853129722773114847901,True,59161583117115859112733579008877279498357946197770514767496479047961686917906598914773475595411786320359855212620611427,83010261547199325497740708727877514335362981672443282267146600658831097723329551509680647040016702479488946036463,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,234,371,63728127,250233238443978179105901540249188683564105294482370906575241934953917784190847334052095355007223109014419188817101,380122455064632113934083098283050689263788735298530103412300672691869123635732168143363931213386016414643128279,True,24224492091910668565069717315935736272840265024274109343582230631492867378436641349425650815585928154096461938641403433,250233238443978179105901540249188683564105294482370906575241934953917784190847334052095355007223109014419188817101,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,235,373,63728127,753104622936694942543063448878678331808348582377194839273330070816602334614259361202392892796015330195162267866727,5950182574714706792519905557073714299856764066059829405445433927773571454341914596643747342332164353053332215685,True,379193990794605823241471191369199413262987942210897197948561104919262988885876234838066504388056646076255593214365071995,753104622936694942543063448878678331808348582377194839273330070816602334614259361202392892796015330195162267866727,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,236,375,63728127,2268933499229126448530625659160484119889176542851912996010407276269202932009647519791605989485430003193105609261877,37089808562227362180430341720119391827831883638836444597170429422112570696764616158785864221764518274397607970447,True,2363664030459312739909461731793167057566832415184991073516940966856926513659893947673357720929365384684631609236858662769,2268933499229126448530625659160484119889176542851912996010407276269202932009647519791605989485430003193105609261877,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,237,376,63728127,6845279019363545829197618227579248857524052811437052900792890084085192508696420304112527212845826060009792050432415,34312382334349119329808524964765179770449285153881508268174777711170286755338359000939103886221453962242378617773,True,2186663859075957138988192564637225901589022891345775301865792292174229352970620870383440331727314368230435509335522201171,6845279019363545829197618227579248857524052811437052900792890084085192508696420304112527212845826060009792050432415,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,238,378,217740015,20612794101442970454804337182933339568285204800073786527902006762810744951424216401813000127316550280890326596590813,256851233707713292412390575285481530737440586986900175851197354243845710935926055953654289216808563608628026440455,True,55926791480285997905573310048519377784993274472136449093342349681015278756874203462239524238882234892271120606565068306825,20612794101442970454804337182933339568285204800073786527902006762810744951424216401813000127316550280890326596590813,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,239,379,217740015,62146210477738243233258941549582390687707799863271870885799366330652904555612471163340674337065939246114781570946711,154897354304476139545311724291700626507950834859677923366899978290197730128134252057614957417848883938280516972821,True,33727352249716949191738268026950758791350612401608793929077651776407328111065903965038861692386777256454458839869799132315,62146210477738243233258941549582390687707799863271870885799366330652904555612471163340674337065939246114781570946711,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,240,381,217740015,187054287780033393437468684650311916028827770515916635261584791076400053069517057405825370921430394545231948275188677,1696004756550755894019655176004589810932594356781078978474084103753271995743690587779540692718700265590048675615551,True,369288101131432936625178128318067025501310259234427488489131749862499000652311124738476007125680186610081182479260208973265,187054287780033393437468684650311916028827770515916635261584791076400053069517057405825370921430394545231948275188677,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,241,382,217740015,563625488727374835263173493957194723949300795252153996201501141566965516819269747880689504405221490863246259074960207,162763495102957780524085515495817707162815661535056101928715635729100765793920436911838796295486341669317528058301,True,35440125865170453675681088005342079994897089584878038659800071454388936680479722841990333182961140467372323599177380614515,563625488727374835263173493957194723949300795252153996201501141566965516819269747880689504405221490863246259074960207,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,242,384,217740015,1695801716956673815691055361884102123573537353165270169437996961376427265679246394968495296497525087044839605723668973,10338792034407493144642016571523356572758381802221529972773220258248732740256063963589082952607687935209609581751607,True,2251168732653768073426749857913744233002758644991442969594590570629382940594346471272846375937042260127859418474738634454105,1695801716956673815691055361884102123573537353165270169437996961376427265679246394968495296497525087044839605723668973,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,243,386,217740015,5107106153968218686679305605702378177623151929131043231647965030831404657923487790211193022620017718954922131166160327,70418382299616958646205089814713683523354884677130036586267954178991919992265402502181515112707979446435456735561637,True,15332899618194331069879075949332104671080545439921564323244533136953013343994668624806040633363762135286548046133041873804555,5107106153968218686679305605702378177623151929131043231647965030831404657923487790211193022620017718954922131166160327,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,244,387,217740015,15400122474297445018462474897307421760479615265934060588279791679302705417313457791856407600369822988146379649479094613,53647122113272959089499109043566595349745696949528323087010688919992872890807365060887480318584275776079858245457647,True,11681125173650885811241922345632826124952558299975751311890553710599581943137489030468115877880744986247764975563821739644705,15400122474297445018462474897307421760479615265934060588279791679302705417313457791856407600369822988146379649479094613,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,245,389,217740015,46357975447677912972236540852322839736659164754884043551511168211525099139026362218014879866129008627002365460398511103,476157415910974710966729647931848696489875005012308542604618413993944392844399780073976570994832152454692598658827469,True,103678522882816872230516378041625454151435830939505137251357752532317662007105500779304359678063317797967053252362072982472035,46357975447677912972236540852322839736659164754884043551511168211525099139026362218014879866129008627002365460398511103,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,246,390,217740015,139704358442176050584106087198570817030858770092979577801220677329043228965423042023827267858465184531260002429040442365,167608049448300798107259660590950447707073358382031334439509853045970081845288600656673192828179156858265700286664295,True,36494979200993757504386690105968459347994868660203878491328891994877321310544367586313030856505622037006126454403787893264425,139704358442176050584106087198570817030858770092979577801220677329043228965423042023827267858465184531260002429040442365,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,247,392,217740015,420373939524812775087111190878917046734338861935593627697036377376065549992957036811047060095551870894285819382811145207,3024552544914149063907637548182042626646323388455882590067220337009636438911687281100532618797172071586421292239629109,True,658566116497894990887484958355721184256609854297234701999475407188783293353177372262139188924885528824808445968576225788096635,420373939524812775087111190878917046734338861935593627697036377376065549992957036811047060095551870894285819382811145207,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,248,394,217740015,1266165275367576818600505289769569522770066792433400460264606513683940102365622753391402206367280881884880706531192708069,19160571221019433870066346910182893014039383418606802117196424122515814090238347759823650017642054618805760642237432223,True,4172023065073339846159754427218426777620330556158196372100381146382955197745709194799217952196131237329585604327188125797503345,1266165275367576818600505289769569522770066792433400460264606513683940102365622753391402206367280881884880706531192708069,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,249,395,217740015,3818669653275284429158202737839982098578401203806679689487809067274794116643874832007250723424343722462735113124615213999,17134059317950354896825303668001618505716497242863788963610219921599823176701899613382741407924010240231294864638117085,True,3730770332901400044490065073050227433458987695408620051893323739882444322492419272346452314902495108568115747295726583659656275,3818669653275284429158202737839982098578401203806679689487809067274794116643874832007250723424343722462735113124615213999,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,250,397,1200991791,11496356614170961234187981950582493356271605264432995685851406254270329969025637639687840378918033321004391326435919821581,132097486644066958117223385129098976589952797754504601666788764656694707718131986172324641513776337953065858718062710423,True,158647997071256555553126101253279346111034483180643259873538223683721277162620857247487405845063195291673839602759098641233137593,11496356614170961234187981950582493356271605264432995685851406254270329969025637639687840378918033321004391326435919821581,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,251,398,1200991791,34650460459893315489417440799997668310960422405350813527106134972594780383452965493727873971334108577477917927556056183079,73511225171337300644680258886920445478645169159860865896533874402503170402290809188268255381311784929709679657594694597,True,88286377977128666566359998742946252289915913962799266643889038510831337504625429429857548218847028512138837282010919016149053227,34650460459893315489417440799997668310960422405350813527106134972594780383452965493727873971334108577477917927556056183079,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,252,400,1827397567,104274162614440810041959312296493381417172480440156093520422237337351922103111001630512327583162342961363241679164761985909,866096145035739049348020569661514305018361955686888475897266462342671416711082726222216104463969812648104831965970957135,True,1582701988226388666825465725265405254526250528147581814655002875235694867178275715834204810645676274794592597095559153861160290545,104274162614440810041959312296493381417172480440156093520422237337351922103111001630512327583162342961363241679164761985909,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,253,401,1827397567,314113612782365884420705896475481650188682294216882892317682041690326090120341425488851805426127097799807676623480659704415,16038557020308558388142536981531040725380074231441914861140030487366628116406984037002960111771606508411323925165378029,True,29308820077102629187769113729257347756537462800816350119068434558919600456915915411027047280049481793152218376096101882829855443,314113612782365884420705896475481650188682294216882892317682041690326090120341425488851805426127097799807676623480659704415,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,254,403,1827397567,944923088225184561851773608598447962440376588443477900465876784427518917983041117661185061631661431230858933042414726606621,5212615427234742854476265954950616870835551808352772770244738804543395128382903341370299586895590482397040315720991120839,True,9525520749435434630140563465321688874914040631686307238049085685973088803526570210416255911154107130560707800949451025049791598713,944923088225184561851773608598447962440376588443477900465876784427518917983041117661185061631661431230858933042414726606621,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,255,405,1827397567,2845098264187901319913944502483355934818448588501750595448952990708719344437190717762073766308104845018320411815135169793367,36295845306399497280676151240875945607144301767692106413379491265955366361283439581148061586927874098678346322944953309525,True,66326939405122810860730714892500733951319834868194354464914778587104586419203000487981466810718156132407127986133003952754582925675,2845098264187901319913944502483355934818448588501750595448952990708719344437190717762073766308104845018320411815135169793367,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,256,406,1827397567,8576610790613094497176328214202115994444621058190519362552149521830808395263841612400295624576796740357935686196969469274117,26255539820417416973039040218531456842882319932541166829557374388565375179311400515295533455819211690086137465706940140543,True,47979309588102404700956046691359532547648652712041332391674249644572479223115842037013604123131129434321365625260408347842916258881,8576610790613094497176328214202115994444621058190519362552149521830808395263841612400295624576796740357935686196969469274117,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,257,408,1827397567,25812464367938064566397974056110444363312413759942093240067029664901725909696063755429035525035354631679755960094036327610383,244030611658814400657095947663787130485748130538693805309834321984297573347012038002183902977386456282156215403376659997693,True,445940946018839269865340336046363936255567661921207459181162921167199997738333844964902404987440066228764133542058432064370413812931,25812464367938064566397974056110444363312413759942093240067029664901725909696063755429035525035354631679755960094036327610383,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,258,409,1827397567,77767921088209317998669879822347718609851443621308420329843413392342380624706346939199701180325921537463063486294620661983277,71035866186194603019372534958590351628839708651800196644854170678486928804724768181362498492444083998877434185106621688823,True,129810769038389586546132224249950454316216170623288529518928074567669752939056259479260844490133486983092253961066468109744581293641,77767921088209317998669879822347718609851443621308420329843413392342380624706346939199701180325921537463063486294620661983277,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,259,411,1827397567,233964819233418202594961554775075926869382735546889542208814888972301547665355352163424292751417479897236781670908885344254087,1535219536139081006961948220941313134543328491883963028503860102584272368886796996194465916356762821691814726605366581674981,True,2805456445151425205738174240528134071849622142150533284605905601570869739369059329268675274414773884355677055213417060495967064171227,233964819233418202594961554775075926869382735546889542208814888972301547665355352163424292751417479897236781670908885344254087,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,260,413,1827397567,704538681575415602180692325557358864767461825372525751503583262098002266161011301873573635096011300831100709860826749465979285,9894106358739231812501167127086107722257222939366138839788770669948063436550881755184911432588010743856173876016286611458991,True,18080465887599301401613632992697533051152760947574270638014202316184051140314740191129596787021815346692632338961121806154834473674897,704538681575415602180692325557358864767461825372525751503583262098002266161011301873573635096011300831100709860826749465979285,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,261,414,1827397567,2124192940226890784125307621600600930939639951045005754019304167018397291142814887153923932655069347050863588974880622130805951,8528528074929740271042211524209649892262718963241417502257550561063204990090682199148679563693143116445602843248112368640781,True,15585011454217801067244457893640075811042704758232128777256664902666385732113971760094506505955471265575492323599882919796770296379827,2124192940226890784125307621600600930939639951045005754019304167018397291142814887153923932655069347050863588974880622130805951,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,262,416,1827397567,6393732611681960307542384154658851466093428802989874261075021262503972858748006624528177852699278930267713685709442613858154045,67893166227365131146049214286726296225806056599438250540990174580751585609395972730258148159221207579582646099345832037394727,True,124067806779813609476926255849825274117959270443677752605341878799770692574002412906872087228086363345731286357366613756725777138429209,6393732611681960307542384154658851466093428802989874261075021262503972858748006624528177852699278930267713685709442613858154045,True
BARRIER_COMPARISON,EXTERNAL_RECORD_EVIDENCE,,,,,,,263,417,1827397567,19265812999051032743292997623404749091378322208389050779293498833307042517522267725850157777034120347263632732267530831437406903,34449170671791752106457324003789502481346570959458759486100432152006874271692213659526006605096509817764588019631516386294645,True,62952330670800003330007238873855635614553186655107792721738100032225936211365248214261990843379291841174621525831981280835466418128715,19265812999051032743292997623404749091378322208389050779293498833307042517522267725850157777034120347263632732267530831437406903,True
